Date,Open,High,Low,Close,Adj Close,Volume
1987-12-31,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-04,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-05,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-06,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-07,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-08,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-11,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-12,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-13,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-14,10.000000,10.000000,10.000000,10.000000,2.438750,0
1988-01-15,10.010000,10.010000,10.010000,10.010000,2.441189,0
1988-01-18,10.010000,10.010000,10.010000,10.010000,2.441189,0
1988-01-19,10.010000,10.010000,10.010000,10.010000,2.441189,0
1988-01-20,10.010000,10.010000,10.010000,10.010000,2.441189,0
1988-01-21,10.060000,10.060000,10.060000,10.060000,2.453380,0
1988-01-22,10.030000,10.030000,10.030000,10.030000,2.446066,0
1988-01-25,10.030000,10.030000,10.030000,10.030000,2.446066,0
1988-01-26,10.030000,10.030000,10.030000,10.030000,2.446066,0
1988-01-27,10.040000,10.040000,10.040000,10.040000,2.448504,0
1988-01-28,10.050000,10.050000,10.050000,10.050000,2.450944,0
1988-01-29,10.050000,10.050000,10.050000,10.050000,2.463446,0
1988-02-01,10.070000,10.070000,10.070000,10.070000,2.468349,0
1988-02-02,10.070000,10.070000,10.070000,10.070000,2.468349,0
1988-02-03,10.070000,10.070000,10.070000,10.070000,2.468349,0
1988-02-04,10.070000,10.070000,10.070000,10.070000,2.468349,0
1988-02-05,10.100000,10.100000,10.100000,10.100000,2.475698,0
1988-02-08,10.100000,10.100000,10.100000,10.100000,2.475698,0
1988-02-09,10.100000,10.100000,10.100000,10.100000,2.475698,0
1988-02-10,10.110000,10.110000,10.110000,10.110000,2.478150,0
1988-02-11,10.100000,10.100000,10.100000,10.100000,2.475698,0
1988-02-12,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-16,10.080000,10.080000,10.080000,10.080000,2.470798,0
1988-02-17,10.080000,10.080000,10.080000,10.080000,2.470798,0
1988-02-18,10.080000,10.080000,10.080000,10.080000,2.470798,0
1988-02-19,10.080000,10.080000,10.080000,10.080000,2.470798,0
1988-02-22,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-23,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-24,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-25,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-26,10.090000,10.090000,10.090000,10.090000,2.473249,0
1988-02-29,10.090000,10.090000,10.090000,10.090000,2.489038,0
1988-03-01,10.090000,10.090000,10.090000,10.090000,2.489038,0
1988-03-02,10.090000,10.090000,10.090000,10.090000,2.489038,0
1988-03-03,10.100000,10.100000,10.100000,10.100000,2.491504,0
1988-03-04,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-07,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-08,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-09,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-10,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-11,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-14,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-15,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-16,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-17,10.070000,10.070000,10.070000,10.070000,2.484104,0
1988-03-18,10.060000,10.060000,10.060000,10.060000,2.481637,0
1988-03-21,10.050000,10.050000,10.050000,10.050000,2.479169,0
1988-03-22,10.050000,10.050000,10.050000,10.050000,2.479169,0
1988-03-23,10.040000,10.040000,10.040000,10.040000,2.476704,0
1988-03-24,10.040000,10.040000,10.040000,10.040000,2.476704,0
1988-03-25,10.050000,10.050000,10.050000,10.050000,2.479169,0
1988-03-28,10.040000,10.040000,10.040000,10.040000,2.476704,0
1988-03-29,10.030000,10.030000,10.030000,10.030000,2.474235,0
1988-03-30,10.040000,10.040000,10.040000,10.040000,2.476704,0
1988-03-31,10.030000,10.030000,10.030000,10.030000,2.489859,0
1988-04-04,10.000000,10.000000,10.000000,10.000000,2.482412,0
1988-04-05,10.000000,10.000000,10.000000,10.000000,2.482412,0
1988-04-06,10.000000,10.000000,10.000000,10.000000,2.482412,0
1988-04-07,10.010000,10.010000,10.010000,10.010000,2.484896,0
1988-04-08,10.010000,10.010000,10.010000,10.010000,2.484896,0
1988-04-11,10.010000,10.010000,10.010000,10.010000,2.484896,0
1988-04-12,10.010000,10.010000,10.010000,10.010000,2.484896,0
1988-04-13,10.020000,10.020000,10.020000,10.020000,2.487377,0
1988-04-14,10.000000,10.000000,10.000000,10.000000,2.482412,0
1988-04-15,9.990000,9.990000,9.990000,9.990000,2.479930,0
1988-04-18,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-19,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-20,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-21,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-22,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-25,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-26,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-27,9.980000,9.980000,9.980000,9.980000,2.477445,0
1988-04-28,9.970000,9.970000,9.970000,9.970000,2.474964,0
1988-04-29,9.970000,9.970000,9.970000,9.970000,2.490703,0
1988-05-02,9.960000,9.960000,9.960000,9.960000,2.488208,0
1988-05-03,9.960000,9.960000,9.960000,9.960000,2.488208,0
1988-05-04,9.960000,9.960000,9.960000,9.960000,2.488208,0
1988-05-05,9.960000,9.960000,9.960000,9.960000,2.488208,0
1988-05-06,9.950000,9.950000,9.950000,9.950000,2.485707,0
1988-05-09,9.950000,9.950000,9.950000,9.950000,2.485707,0
1988-05-10,9.940000,9.940000,9.940000,9.940000,2.483207,0
1988-05-11,9.940000,9.940000,9.940000,9.940000,2.483207,0
1988-05-12,9.940000,9.940000,9.940000,9.940000,2.483207,0
1988-05-13,9.950000,9.950000,9.950000,9.950000,2.485707,0
1988-05-16,9.940000,9.940000,9.940000,9.940000,2.483207,0
1988-05-17,9.930000,9.930000,9.930000,9.930000,2.480711,0
1988-05-18,9.920000,9.920000,9.920000,9.920000,2.478214,0
1988-05-19,9.910000,9.910000,9.910000,9.910000,2.475713,0
1988-05-20,9.910000,9.910000,9.910000,9.910000,2.475713,0
1988-05-23,9.900000,9.900000,9.900000,9.900000,2.473217,0
1988-05-24,9.900000,9.900000,9.900000,9.900000,2.473217,0
1988-05-25,9.900000,9.900000,9.900000,9.900000,2.473217,0
